"";"trial_index";"task";"subject";"condition2";"type";"category";"rt";"timeout";"memory";"memoryResp";"nr_pres";"memoryCorrect";"cs_selected"
"32934";290;"memory2";"g25uqnoqr8";"many_one";"distractor";NA;"1644";"false";"new";0;"0";"correct";"distractor_2/dis4"
"32937";293;"memory2";"g25uqnoqr8";"many_one";"GSold";"4";"1497";"false";"new";0;"1";"correct";"4_2/CS1"
"32940";296;"memory2";"g25uqnoqr8";"many_one";"distractor";NA;"1389";"false";"new";0;"2";"correct";"distractor_2/dis2"
"32943";299;"memory2";"g25uqnoqr8";"many_one";"GSold";"3";"1452";"false";"new";0;"3";"correct";"3_2/CS5"
"32946";302;"memory2";"g25uqnoqr8";"many_one";"distractor";NA;"1052";"false";"new";0;"4";"correct";"distractor_2/dis1"
"32949";305;"memory2";"g25uqnoqr8";"many_one";"GSold";"3";"1662";"false";"old";1;"5";"incorrect";"3_2/CS9"
"32952";308;"memory2";"g25uqnoqr8";"many_one";"GSold";"1";"1391";"false";"new";0;"6";"correct";"1_2/CS1"
"32955";311;"memory2";"g25uqnoqr8";"many_one";"CS";"3";"1470";"false";"old";1;"7";"correct";"3_2/CS1"
"32958";314;"memory2";"g25uqnoqr8";"many_one";"CS";"2";"1096";"false";"old";1;"8";"correct";"2_2/CS9"
"32961";317;"memory2";"g25uqnoqr8";"many_one";"GSold";"1";"1822";"false";"new";0;"9";"correct";"1_2/CS7"
"32964";320;"memory2";"g25uqnoqr8";"many_one";"GSold";"4";"3001";"false";"new";0;"10";"correct";"4_2/CS9"
"32967";323;"memory2";"g25uqnoqr8";"many_one";"GSold";"2";"2202";"false";"new";0;"11";"correct";"2_2/CS5"
"32970";326;"memory2";"g25uqnoqr8";"many_one";"CS";"4";"1119";"false";"old";1;"12";"correct";"4_2/CS5"
"32973";329;"memory2";"g25uqnoqr8";"many_one";"CS";"1";"932";"false";"old";1;"13";"correct";"1_2/CS9"
"32976";332;"memory2";"g25uqnoqr8";"many_one";"GSold";"2";"974";"false";"new";0;"14";"correct";"2_2/CS6"
"32979";335;"memory2";"g25uqnoqr8";"many_one";"GSold";"1";"1074";"false";"new";0;"15";"correct";"1_2/CS3"
"32982";338;"memory2";"g25uqnoqr8";"many_one";"GSold";"2";"981";"false";"new";0;"16";"correct";"2_2/CS7"
"32985";341;"memory2";"g25uqnoqr8";"many_one";"distractor";NA;"845";"false";"new";0;"17";"correct";"distractor_2/dis3"
"32988";344;"memory2";"g25uqnoqr8";"many_one";"GSold";"3";"1216";"false";"new";0;"18";"correct";"3_2/CS2"
"32991";347;"memory2";"g25uqnoqr8";"many_one";"GSold";"4";"1913";"false";"new";0;"19";"correct";"4_2/CS10"
"33636";290;"memory2";"ggrhyndav7";"one_one";"GSold";"1";"750";"false";"new";0;"0";"correct";"1_2/CS1"
"33639";293;"memory2";"ggrhyndav7";"one_one";"GSold";"3";"701.0000000001164";"false";"new";0;"1";"correct";"3_2/CS1"
"33642";296;"memory2";"ggrhyndav7";"one_one";"distractor";NA;"623.9999999998836";"false";"new";0;"2";"correct";"distractor_2/dis1"
"33645";299;"memory2";"ggrhyndav7";"one_one";"GSold";"2";"742";"false";"new";0;"3";"correct";"2_2/CS5"
"33648";302;"memory2";"ggrhyndav7";"one_one";"GSold";"4";"486";"false";"new";0;"4";"correct";"4_2/CS1"
"33651";305;"memory2";"ggrhyndav7";"one_one";"GSold";"4";"584";"false";"new";0;"5";"correct";"4_2/CS5"
"33654";308;"memory2";"ggrhyndav7";"one_one";"distractor";NA;"623.0000000001164";"false";"new";0;"6";"correct";"distractor_2/dis4"
"33657";311;"memory2";"ggrhyndav7";"one_one";"CS";"4";"596.0000000001164";"false";"old";1;"7";"correct";"4_2/CS10"
"33660";314;"memory2";"ggrhyndav7";"one_one";"GSold";"3";"542.0000000001164";"false";"new";0;"8";"correct";"3_2/CS3"
"33663";317;"memory2";"ggrhyndav7";"one_one";"CS";"1";"789";"false";"old";1;"9";"correct";"1_2/CS3"
"33666";320;"memory2";"ggrhyndav7";"one_one";"GSold";"4";"683";"false";"new";0;"10";"correct";"4_2/CS7"
"33669";323;"memory2";"ggrhyndav7";"one_one";"CS";"3";"679";"false";"old";1;"11";"correct";"3_2/CS6"
"33672";326;"memory2";"ggrhyndav7";"one_one";"GSold";"3";"635";"false";"new";0;"12";"correct";"3_2/CS5"
"33675";329;"memory2";"ggrhyndav7";"one_one";"GSold";"1";"791";"false";"new";0;"13";"correct";"1_2/CS7"
"33678";332;"memory2";"ggrhyndav7";"one_one";"CS";"2";"562";"false";"new";0;"14";"incorrect";"2_2/CS9"
"33681";335;"memory2";"ggrhyndav7";"one_one";"GSold";"1";"921";"false";"new";0;"15";"correct";"1_2/CS2"
"33684";338;"memory2";"ggrhyndav7";"one_one";"GSold";"2";"770";"false";"new";0;"16";"correct";"2_2/CS4"
"33687";341;"memory2";"ggrhyndav7";"one_one";"GSold";"2";"845";"false";"new";0;"17";"correct";"2_2/CS3"
"33690";344;"memory2";"ggrhyndav7";"one_one";"distractor";NA;"1020";"false";"new";0;"18";"correct";"distractor_2/dis2"
"33693";347;"memory2";"ggrhyndav7";"one_one";"distractor";NA;"719";"false";"new";0;"19";"correct";"distractor_2/dis3"
"33987";290;"memory2";"gl9036x1zq";"many_one";"GSold";"1";"742";"false";"new";0;"0";"correct";"1_2/CS5"
"33990";293;"memory2";"gl9036x1zq";"many_one";"GSold";"3";"652";"false";"new";0;"1";"correct";"3_2/CS5"
"33993";296;"memory2";"gl9036x1zq";"many_one";"GSold";"3";"1139";"false";"old";1;"2";"incorrect";"3_2/CS7"
"33996";299;"memory2";"gl9036x1zq";"many_one";"CS";"1";"731";"false";"new";0;"3";"incorrect";"1_2/CS3"
"33999";302;"memory2";"gl9036x1zq";"many_one";"GSold";"4";"898";"false";"new";0;"4";"correct";"4_2/CS5"
"34002";305;"memory2";"gl9036x1zq";"many_one";"GSold";"4";"627";"false";"new";0;"5";"correct";"4_2/CS8"
"34005";308;"memory2";"gl9036x1zq";"many_one";"GSold";"2";"525";"false";"new";0;"6";"correct";"2_2/CS10"
"34008";311;"memory2";"gl9036x1zq";"many_one";"GSold";"3";"510";"false";"new";0;"7";"correct";"3_2/CS2"
"34011";314;"memory2";"gl9036x1zq";"many_one";"CS";"4";"694";"false";"old";1;"8";"correct";"4_2/CS4"
"34014";317;"memory2";"gl9036x1zq";"many_one";"distractor";NA;"735";"false";"new";0;"9";"correct";"distractor_2/dis2"
"34017";320;"memory2";"gl9036x1zq";"many_one";"distractor";NA;"562";"false";"new";0;"10";"correct";"distractor_2/dis1"
"34020";323;"memory2";"gl9036x1zq";"many_one";"GSold";"1";"566";"false";"new";0;"11";"correct";"1_2/CS9"
"34023";326;"memory2";"gl9036x1zq";"many_one";"distractor";NA;"499";"false";"new";0;"12";"correct";"distractor_2/dis3"
"34026";329;"memory2";"gl9036x1zq";"many_one";"CS";"2";"462";"false";"new";0;"13";"incorrect";"2_2/CS9"
"34029";332;"memory2";"gl9036x1zq";"many_one";"GSold";"1";"618";"false";"new";0;"14";"correct";"1_2/CS2"
"34032";335;"memory2";"gl9036x1zq";"many_one";"CS";"3";"635";"false";"old";1;"15";"correct";"3_2/CS4"
"34035";338;"memory2";"gl9036x1zq";"many_one";"GSold";"2";"718";"false";"new";0;"16";"correct";"2_2/CS1"
"34038";341;"memory2";"gl9036x1zq";"many_one";"GSold";"2";"624";"false";"new";0;"17";"correct";"2_2/CS5"
"34041";344;"memory2";"gl9036x1zq";"many_one";"GSold";"4";"511";"false";"new";0;"18";"correct";"4_2/CS2"
"34044";347;"memory2";"gl9036x1zq";"many_one";"distractor";NA;"539";"false";"new";0;"19";"correct";"distractor_2/dis4"
"34338";290;"memory2";"gwnoc0fe2d";"one_one";"CS";"4";"1544.1850000061095";"false";"old";1;"0";"correct";"4_2/CS2"
"34341";293;"memory2";"gwnoc0fe2d";"one_one";"GSold";"4";"864.6849999204278";"false";"new";0;"1";"correct";"4_2/CS10"
"34344";296;"memory2";"gwnoc0fe2d";"one_one";"GSold";"3";"756.8449999671429";"false";"new";0;"2";"correct";"3_2/CS3"
"34347";299;"memory2";"gwnoc0fe2d";"one_one";"GSold";"1";"1070.7949998322874";"false";"new";0;"3";"correct";"1_2/CS2"
"34350";302;"memory2";"gwnoc0fe2d";"one_one";"GSold";"4";"725.2250001765788";"false";"new";0;"4";"correct";"4_2/CS1"
"34353";305;"memory2";"gwnoc0fe2d";"one_one";"GSold";"3";"1182.4949998408556";"false";"new";0;"5";"correct";"3_2/CS8"
"34356";308;"memory2";"gwnoc0fe2d";"one_one";"GSold";"2";"762.6650000456721";"false";"new";0;"6";"correct";"2_2/CS1"
"34359";311;"memory2";"gwnoc0fe2d";"one_one";"GSold";"4";"595.1750001404434";"false";"new";0;"7";"correct";"4_2/CS5"
"34362";314;"memory2";"gwnoc0fe2d";"one_one";"distractor";NA;"820.7850002218038";"false";"new";0;"8";"correct";"distractor_2/dis1"
"34365";317;"memory2";"gwnoc0fe2d";"one_one";"distractor";NA;"636.3550000824034";"false";"new";0;"9";"correct";"distractor_2/dis4"
"34368";320;"memory2";"gwnoc0fe2d";"one_one";"CS";"3";"932.0849999785423";"false";"old";1;"10";"correct";"3_2/CS2"
"34371";323;"memory2";"gwnoc0fe2d";"one_one";"GSold";"3";"894.289999967441";"false";"new";0;"11";"correct";"3_2/CS6"
"34374";326;"memory2";"gwnoc0fe2d";"one_one";"GSold";"1";"661.2700000405312";"false";"new";0;"12";"correct";"1_2/CS6"
"34377";329;"memory2";"gwnoc0fe2d";"one_one";"GSold";"2";"677.8849998954684";"false";"new";0;"13";"correct";"2_2/CS5"
"34380";332;"memory2";"gwnoc0fe2d";"one_one";"distractor";NA;"1094.0749999135733";"false";"new";0;"14";"correct";"distractor_2/dis2"
"34383";335;"memory2";"gwnoc0fe2d";"one_one";"GSold";"2";"1237.2350001242012";"false";"new";0;"15";"correct";"2_2/CS8"
"34386";338;"memory2";"gwnoc0fe2d";"one_one";"CS";"2";"809.8450000397861";"false";"old";1;"16";"correct";"2_2/CS6"
"34389";341;"memory2";"gwnoc0fe2d";"one_one";"GSold";"1";"771.4949999935925";"false";"new";0;"17";"correct";"1_2/CS5"
"34392";344;"memory2";"gwnoc0fe2d";"one_one";"distractor";NA;"1135.6049999594688";"false";"new";0;"18";"correct";"distractor_2/dis3"
"34395";347;"memory2";"gwnoc0fe2d";"one_one";"CS";"1";"870.1949999667704";"false";"old";1;"19";"correct";"1_2/CS7"
"34689";290;"memory2";"gxdc20enue";"many_one";"GSold";"1";"1912.125000031665";"false";"new";0;"0";"correct";"1_2/CS1"
"34692";293;"memory2";"gxdc20enue";"many_one";"CS";"2";"922.0349998213351";"false";"old";1;"1";"correct";"2_2/CS10"
"34695";296;"memory2";"gxdc20enue";"many_one";"GSold";"1";"829.94500012137";"false";"new";0;"2";"correct";"1_2/CS3"
"34698";299;"memory2";"gxdc20enue";"many_one";"CS";"1";"1087.6199998892844";"false";"old";1;"3";"correct";"1_2/CS10"
"34701";302;"memory2";"gxdc20enue";"many_one";"distractor";NA;"1087.5049999449402";"false";"new";0;"4";"correct";"distractor_2/dis2"
"34704";305;"memory2";"gxdc20enue";"many_one";"distractor";NA;"788.9749999158084";"false";"new";0;"5";"correct";"distractor_2/dis4"
"34707";308;"memory2";"gxdc20enue";"many_one";"CS";"4";"907.2300000116229";"false";"old";1;"6";"correct";"4_2/CS3"
"34710";311;"memory2";"gxdc20enue";"many_one";"GSold";"4";"950.9049998596311";"false";"new";0;"7";"correct";"4_2/CS2"
"34713";314;"memory2";"gxdc20enue";"many_one";"GSold";"4";"3048.7750000320375";"false";"new";0;"8";"correct";"4_2/CS9"
"34716";317;"memory2";"gxdc20enue";"many_one";"GSold";"2";"939.5149999763817";"false";"new";0;"9";"correct";"2_2/CS9"
"34719";320;"memory2";"gxdc20enue";"many_one";"GSold";"3";"1719.1699999384582";"false";"new";0;"10";"correct";"3_2/CS4"
"34722";323;"memory2";"gxdc20enue";"many_one";"GSold";"2";"1470.8799999207258";"false";"new";0;"11";"correct";"2_2/CS1"
"34725";326;"memory2";"gxdc20enue";"many_one";"GSold";"2";"755.0649999175221";"false";"new";0;"12";"correct";"2_2/CS2"
"34728";329;"memory2";"gxdc20enue";"many_one";"GSold";"3";"722.2899999469519";"false";"new";0;"13";"correct";"3_2/CS3"
"34731";332;"memory2";"gxdc20enue";"many_one";"CS";"3";"764.3600001465529";"false";"old";1;"14";"correct";"3_2/CS5"
"34734";335;"memory2";"gxdc20enue";"many_one";"distractor";NA;"674.4999999646097";"false";"new";0;"15";"correct";"distractor_2/dis3"
"34737";338;"memory2";"gxdc20enue";"many_one";"GSold";"3";"813.3099998813123";"false";"new";0;"16";"correct";"3_2/CS10"
"34740";341;"memory2";"gxdc20enue";"many_one";"distractor";NA;"735.8450000174344";"false";"new";0;"17";"correct";"distractor_2/dis1"
"34743";344;"memory2";"gxdc20enue";"many_one";"GSold";"1";"965.0250000413507";"false";"new";0;"18";"correct";"1_2/CS9"
"34746";347;"memory2";"gxdc20enue";"many_one";"GSold";"4";"865.4950000345707";"false";"new";0;"19";"correct";"4_2/CS7"
"35040";290;"memory2";"h0pf1uzz9l";"one_one";"CS";"3";"441.2400000001071";"false";"old";1;"0";"correct";"3_2/CS2"
"35043";293;"memory2";"h0pf1uzz9l";"one_one";"GSold";"1";"659.5850000013597";"false";"new";0;"1";"correct";"1_2/CS4"
"35046";296;"memory2";"h0pf1uzz9l";"one_one";"GSold";"4";"828.5949999990407";"false";"new";0;"2";"correct";"4_2/CS10"
"35049";299;"memory2";"h0pf1uzz9l";"one_one";"CS";"1";"661.739999999525";"false";"old";1;"3";"correct";"1_2/CS5"
"35052";302;"memory2";"h0pf1uzz9l";"one_one";"GSold";"2";"792.6000000006752";"false";"new";0;"4";"correct";"2_2/CS8"
"35055";305;"memory2";"h0pf1uzz9l";"one_one";"distractor";NA;"629.799999998766";"false";"new";0;"5";"correct";"distractor_2/dis1"
"35058";308;"memory2";"h0pf1uzz9l";"one_one";"GSold";"1";"699.6350000008242";"false";"new";0;"6";"correct";"1_2/CS10"
"35061";311;"memory2";"h0pf1uzz9l";"one_one";"GSold";"2";"736.9849999996368";"false";"new";0;"7";"correct";"2_2/CS9"
"35064";314;"memory2";"h0pf1uzz9l";"one_one";"distractor";NA;"768.1000000011409";"false";"new";0;"8";"correct";"distractor_2/dis4"
"35067";317;"memory2";"h0pf1uzz9l";"one_one";"GSold";"4";"625.0550000004005";"false";"new";0;"9";"correct";"4_2/CS7"
"35070";320;"memory2";"h0pf1uzz9l";"one_one";"GSold";"4";"654.0649999988964";"false";"new";0;"10";"correct";"4_2/CS9"
"35073";323;"memory2";"h0pf1uzz9l";"one_one";"CS";"2";"722.3999999987427";"false";"old";1;"11";"correct";"2_2/CS4"
"35076";326;"memory2";"h0pf1uzz9l";"one_one";"distractor";NA;"592.0899999982212";"false";"new";0;"12";"correct";"distractor_2/dis2"
"35079";329;"memory2";"h0pf1uzz9l";"one_one";"GSold";"2";"636.3049999999348";"false";"new";0;"13";"correct";"2_2/CS1"
"35082";332;"memory2";"h0pf1uzz9l";"one_one";"GSold";"3";"630.5200000023469";"false";"new";0;"14";"correct";"3_2/CS3"
"35085";335;"memory2";"h0pf1uzz9l";"one_one";"GSold";"3";"623.2450000024401";"false";"new";0;"15";"correct";"3_2/CS5"
"35088";338;"memory2";"h0pf1uzz9l";"one_one";"GSold";"3";"706.4150000005029";"false";"new";0;"16";"correct";"3_2/CS10"
"35091";341;"memory2";"h0pf1uzz9l";"one_one";"CS";"4";"808.564999999362";"false";"old";1;"17";"correct";"4_2/CS5"
"35094";344;"memory2";"h0pf1uzz9l";"one_one";"GSold";"1";"656.7399999985937";"false";"new";0;"18";"correct";"1_2/CS1"
"35097";347;"memory2";"h0pf1uzz9l";"one_one";"distractor";NA;"449.2150000005495";"false";"new";0;"19";"correct";"distractor_2/dis3"
"35742";290;"memory2";"hkq4fmxdea";"one_one";"distractor";NA;"1002";"false";"new";0;"0";"correct";"distractor_2/dis2"
"35745";293;"memory2";"hkq4fmxdea";"one_one";"GSold";"1";"668";"false";"new";0;"1";"correct";"1_2/CS4"
"35748";296;"memory2";"hkq4fmxdea";"one_one";"GSold";"1";"776";"false";"new";0;"2";"correct";"1_2/CS8"
"35751";299;"memory2";"hkq4fmxdea";"one_one";"GSold";"3";"596";"false";"new";0;"3";"correct";"3_2/CS6"
"35754";302;"memory2";"hkq4fmxdea";"one_one";"distractor";NA;"568";"false";"new";0;"4";"correct";"distractor_2/dis1"
"35757";305;"memory2";"hkq4fmxdea";"one_one";"GSold";"2";"713";"false";"new";0;"5";"correct";"2_2/CS1"
"35760";308;"memory2";"hkq4fmxdea";"one_one";"CS";"3";"767";"false";"old";1;"6";"correct";"3_2/CS3"
"35763";311;"memory2";"hkq4fmxdea";"one_one";"GSold";"2";"714";"false";"new";0;"7";"correct";"2_2/CS4"
"35766";314;"memory2";"hkq4fmxdea";"one_one";"GSold";"2";"680";"false";"new";0;"8";"correct";"2_2/CS3"
"35769";317;"memory2";"hkq4fmxdea";"one_one";"CS";"4";"755";"false";"old";1;"9";"correct";"4_2/CS3"
"35772";320;"memory2";"hkq4fmxdea";"one_one";"GSold";"4";"725";"false";"new";0;"10";"correct";"4_2/CS4"
"35775";323;"memory2";"hkq4fmxdea";"one_one";"CS";"1";"749";"false";"old";1;"11";"correct";"1_2/CS2"
"35778";326;"memory2";"hkq4fmxdea";"one_one";"distractor";NA;"635";"false";"new";0;"12";"correct";"distractor_2/dis3"
"35781";329;"memory2";"hkq4fmxdea";"one_one";"GSold";"4";"641";"false";"new";0;"13";"correct";"4_2/CS7"
"35784";332;"memory2";"hkq4fmxdea";"one_one";"GSold";"3";"603";"false";"new";0;"14";"correct";"3_2/CS2"
"35787";335;"memory2";"hkq4fmxdea";"one_one";"GSold";"1";"722";"false";"new";0;"15";"correct";"1_2/CS9"
"35790";338;"memory2";"hkq4fmxdea";"one_one";"GSold";"4";"866";"false";"new";0;"16";"correct";"4_2/CS10"
"35793";341;"memory2";"hkq4fmxdea";"one_one";"CS";"2";"817";"false";"old";1;"17";"correct";"2_2/CS2"
"35796";344;"memory2";"hkq4fmxdea";"one_one";"distractor";NA;"646";"false";"new";0;"18";"correct";"distractor_2/dis4"
"35799";347;"memory2";"hkq4fmxdea";"one_one";"GSold";"3";"536";"false";"new";0;"19";"correct";"3_2/CS10"
"36093";290;"memory2";"hl3kyqx21z";"many_one";"GSold";"1";"1252.2400000016205";"false";"new";0;"0";"correct";"1_2/CS3"
"36096";293;"memory2";"hl3kyqx21z";"many_one";"GSold";"1";"1586.8349999946076";"false";"new";0;"1";"correct";"1_2/CS2"
"36099";296;"memory2";"hl3kyqx21z";"many_one";"GSold";"4";"3239.1550000174902";"false";"new";0;"2";"correct";"4_2/CS9"
"36102";299;"memory2";"hl3kyqx21z";"many_one";"GSold";"2";"1554.5850000053179";"false";"new";0;"3";"correct";"2_2/CS4"
"36105";302;"memory2";"hl3kyqx21z";"many_one";"GSold";"3";"993.9699999813456";"false";"new";0;"4";"correct";"3_2/CS2"
"36108";305;"memory2";"hl3kyqx21z";"many_one";"GSold";"3";"797.694999986561";"false";"new";0;"5";"correct";"3_2/CS7"
"36111";308;"memory2";"hl3kyqx21z";"many_one";"GSold";"1";"2410.1249999948777";"false";"new";0;"6";"correct";"1_2/CS10"
"36114";311;"memory2";"hl3kyqx21z";"many_one";"CS";"3";"792.4449999991339";"false";"old";1;"7";"correct";"3_2/CS9"
"36117";314;"memory2";"hl3kyqx21z";"many_one";"CS";"4";"666.4500000188127";"false";"old";1;"8";"correct";"4_2/CS7"
"36120";317;"memory2";"hl3kyqx21z";"many_one";"GSold";"2";"1467.705000017304";"false";"new";0;"9";"correct";"2_2/CS10"
"36123";320;"memory2";"hl3kyqx21z";"many_one";"distractor";NA;"2827.6150000165217";"false";"new";0;"10";"correct";"distractor_2/dis2"
"36126";323;"memory2";"hl3kyqx21z";"many_one";"CS";"2";"568.0649999994785";"false";"old";1;"11";"correct";"2_2/CS8"
"36129";326;"memory2";"hl3kyqx21z";"many_one";"distractor";NA;"1346.7400000081398";"false";"new";0;"12";"correct";"distractor_2/dis1"
"36132";329;"memory2";"hl3kyqx21z";"many_one";"CS";"1";"660.2100000018254";"false";"old";1;"13";"correct";"1_2/CS8"
"36135";332;"memory2";"hl3kyqx21z";"many_one";"GSold";"3";"720.9600000060163";"false";"new";0;"14";"correct";"3_2/CS1"
"36138";335;"memory2";"hl3kyqx21z";"many_one";"GSold";"2";"979.670000000624";"false";"new";0;"15";"correct";"2_2/CS6"
"36141";338;"memory2";"hl3kyqx21z";"many_one";"GSold";"4";"1564.3250000139233";"false";"new";0;"16";"correct";"4_2/CS2"
"36144";341;"memory2";"hl3kyqx21z";"many_one";"GSold";"4";"1477.5200000149198";"false";"new";0;"17";"correct";"4_2/CS10"
"36147";344;"memory2";"hl3kyqx21z";"many_one";"distractor";NA;"1031.5000000118744";"false";"new";0;"18";"correct";"distractor_2/dis4"
"36150";347;"memory2";"hl3kyqx21z";"many_one";"distractor";NA;"1207.3299999756273";"false";"new";0;"19";"correct";"distractor_2/dis3"
"36444";290;"memory2";"hlljrya09v";"many_one";"GSold";"1";"818.9150000107475";"false";"new";0;"0";"correct";"1_2/CS3"
"36447";293;"memory2";"hlljrya09v";"many_one";"GSold";"3";"716.1300000007031";"false";"new";0;"1";"correct";"3_2/CS4"
"36450";296;"memory2";"hlljrya09v";"many_one";"CS";"2";"699.1149999957997";"false";"old";1;"2";"correct";"2_2/CS1"
"36453";299;"memory2";"hlljrya09v";"many_one";"GSold";"4";"724.6099999902071";"false";"new";0;"3";"correct";"4_2/CS1"
"36456";302;"memory2";"hlljrya09v";"many_one";"GSold";"4";"637.89500000712";"false";"new";0;"4";"correct";"4_2/CS7"
"36459";305;"memory2";"hlljrya09v";"many_one";"GSold";"4";"595.7349999953294";"false";"old";1;"5";"incorrect";"4_2/CS10"
"36462";308;"memory2";"hlljrya09v";"many_one";"GSold";"3";"565.3299999976298";"false";"new";0;"6";"correct";"3_2/CS3"
"36465";311;"memory2";"hlljrya09v";"many_one";"GSold";"2";"405.4749999922933";"false";"old";1;"7";"incorrect";"2_2/CS5"
"36468";314;"memory2";"hlljrya09v";"many_one";"CS";"3";"667.0599999924889";"false";"old";1;"8";"correct";"3_2/CS1"
"36471";317;"memory2";"hlljrya09v";"many_one";"GSold";"1";"637.654999998631";"false";"new";0;"9";"correct";"1_2/CS10"
"36474";320;"memory2";"hlljrya09v";"many_one";"CS";"4";"517.729999992298";"false";"old";1;"10";"correct";"4_2/CS6"
"36477";323;"memory2";"hlljrya09v";"many_one";"GSold";"2";"812.7450000029057";"false";"new";0;"11";"correct";"2_2/CS3"
"36480";326;"memory2";"hlljrya09v";"many_one";"GSold";"3";"662.1299999969779";"false";"new";0;"12";"correct";"3_2/CS7"
"36483";329;"memory2";"hlljrya09v";"many_one";"distractor";NA;"643.4299999964423";"false";"new";0;"13";"correct";"distractor_2/dis1"
"36486";332;"memory2";"hlljrya09v";"many_one";"GSold";"1";"1148.1849999981932";"false";"new";0;"14";"correct";"1_2/CS4"
"36489";335;"memory2";"hlljrya09v";"many_one";"distractor";NA;"628.645000004326";"false";"new";0;"15";"correct";"distractor_2/dis4"
"36492";338;"memory2";"hlljrya09v";"many_one";"distractor";NA;"532.9799999890383";"false";"new";0;"16";"correct";"distractor_2/dis2"
"36495";341;"memory2";"hlljrya09v";"many_one";"CS";"1";"677.1599999919999";"false";"old";1;"17";"correct";"1_2/CS5"
"36498";344;"memory2";"hlljrya09v";"many_one";"GSold";"2";"1228.2700000068871";"false";"new";0;"18";"correct";"2_2/CS7"
"36501";347;"memory2";"hlljrya09v";"many_one";"distractor";NA;"701.0599999921396";"false";"new";0;"19";"correct";"distractor_2/dis3"
"36795";290;"memory2";"hzk2swxeup";"one_one";"GSold";"3";"876.285000005737";"false";"old";1;"0";"incorrect";"3_2/CS5"
"36798";293;"memory2";"hzk2swxeup";"one_one";"CS";"2";"1193.5749999247491";"false";"old";1;"1";"correct";"2_2/CS4"
"36801";296;"memory2";"hzk2swxeup";"one_one";"CS";"1";"964.7999999579042";"false";"old";1;"2";"correct";"1_2/CS7"
"36804";299;"memory2";"hzk2swxeup";"one_one";"CS";"3";"751.6000000759959";"false";"old";1;"3";"correct";"3_2/CS7"
"36807";302;"memory2";"hzk2swxeup";"one_one";"GSold";"1";"665.3449998702854";"false";"new";0;"4";"correct";"1_2/CS5"
"36810";305;"memory2";"hzk2swxeup";"one_one";"distractor";NA;"1208.6050000507385";"false";"new";0;"5";"correct";"distractor_2/dis1"
"36813";308;"memory2";"hzk2swxeup";"one_one";"distractor";NA;"775.069999974221";"false";"new";0;"6";"correct";"distractor_2/dis2"
"36816";311;"memory2";"hzk2swxeup";"one_one";"GSold";"4";"715.8299998845905";"false";"new";0;"7";"correct";"4_2/CS1"
"36819";314;"memory2";"hzk2swxeup";"one_one";"GSold";"2";"889.3649999517947";"false";"new";0;"8";"correct";"2_2/CS1"
"36822";317;"memory2";"hzk2swxeup";"one_one";"GSold";"2";"1799.2700000759214";"false";"new";0;"9";"correct";"2_2/CS3"
"36825";320;"memory2";"hzk2swxeup";"one_one";"GSold";"1";"639.0299999620765";"false";"new";0;"10";"correct";"1_2/CS10"
"36828";323;"memory2";"hzk2swxeup";"one_one";"distractor";NA;"772.0249998383224";"false";"new";0;"11";"correct";"distractor_2/dis4"
"36831";326;"memory2";"hzk2swxeup";"one_one";"GSold";"2";"774.4599999859929";"false";"new";0;"12";"correct";"2_2/CS10"
"36834";329;"memory2";"hzk2swxeup";"one_one";"GSold";"1";"652.8049998451024";"false";"new";0;"13";"correct";"1_2/CS1"
"36837";332;"memory2";"hzk2swxeup";"one_one";"GSold";"4";"723.5650001093745";"false";"new";0;"14";"correct";"4_2/CS5"
"36840";335;"memory2";"hzk2swxeup";"one_one";"GSold";"3";"728.9249999448657";"false";"new";0;"15";"correct";"3_2/CS6"
"36843";338;"memory2";"hzk2swxeup";"one_one";"GSold";"4";"1211.949999909848";"false";"new";0;"16";"correct";"4_2/CS3"
"36846";341;"memory2";"hzk2swxeup";"one_one";"CS";"4";"845.8450001198798";"false";"old";1;"17";"correct";"4_2/CS10"
"36849";344;"memory2";"hzk2swxeup";"one_one";"distractor";NA;"666.0699998028576";"false";"new";0;"18";"correct";"distractor_2/dis3"
"36852";347;"memory2";"hzk2swxeup";"one_one";"GSold";"3";"612.2049998957664";"false";"new";0;"19";"correct";"3_2/CS9"
"37146";290;"memory2";"jmz3kmyhc5";"one_one";"GSold";"1";"782.5799999991432";"false";"new";0;"0";"correct";"1_2/CS7"
"37149";293;"memory2";"jmz3kmyhc5";"one_one";"distractor";NA;"604.1100000002189";"false";"new";0;"1";"correct";"distractor_2/dis4"
"37152";296;"memory2";"jmz3kmyhc5";"one_one";"GSold";"4";"849.049999989802";"false";"new";0;"2";"correct";"4_2/CS3"
"37155";299;"memory2";"jmz3kmyhc5";"one_one";"CS";"3";"759.2399999994086";"false";"old";1;"3";"correct";"3_2/CS10"
"37158";302;"memory2";"jmz3kmyhc5";"one_one";"GSold";"4";"689.16999999783";"false";"new";0;"4";"correct";"4_2/CS10"
"37161";305;"memory2";"jmz3kmyhc5";"one_one";"GSold";"3";"475.29000000213273";"false";"new";0;"5";"correct";"3_2/CS7"
"37164";308;"memory2";"jmz3kmyhc5";"one_one";"GSold";"1";"435.9950000070967";"false";"new";0;"6";"correct";"1_2/CS2"
"37167";311;"memory2";"jmz3kmyhc5";"one_one";"GSold";"1";"496.7200000101002";"false";"new";0;"7";"correct";"1_2/CS6"
